"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"R.var";"Autocorr";"AC.var"
-0,0690887134969145;0,0767991592027493;0,96473690658666;0,993;;;;
0,0527663017935751;0,0755304549973749;0,940983155478935;0,998;1,64393350642784;1,62734128563759;-0,5;-0,5
0,060996400512626;0,0735008963204214;0,948609080124494;0,995;1,3128593290334;1,30709923373828;-0,658966232168337;-0,659245908356826
0,0571712878806458;0,0746105527345672;0,942237392067193;0,992;1,45738553962709;1,45228051576275;-0,735096199818806;-0,733099673810512
0,0564954309177956;0,0716229891287127;0,941440404890681;0,997;1,47051059617258;1,47533901114522;-0,703865208156303;-0,69975976509251
0,0603981019884627;0,0743423766536866;0,938878152395173;0,997;1,25422291998478;1,24713681524835;-0,644370355592342;-0,643348063834067
0,0594331910738779;0,0726759095412722;0,934741605412237;0,995;1,26257001263919;1,25572730817088;-0,573247050083447;-0,564676785422086
0,0592851967378878;0,0740512886888692;0,935233308379008;0,996;1,17703838416177;1,17835109800233;-0,506410914727103;-0,509651237774607
0,0596646723711993;0,0750676510414007;0,944784820551522;0,988;1,18681460558757;1,18534035557379;-0,435162611150621;-0,460530466354105
0,0566175530908666;0,0737459814133485;0,954772896212615;0,993;1,14110754746691;1,13659088648758;-0,401749899976207;-0,414278103577998
0,0546066329330537;0,0720513218891851;0,94270195196702;0,996;1,14384246102113;1,14121553096928;-0,347653697463873;-0,387434629270397
0,0584168234795772;0,0747437828474494;0,934645204288303;0,995;1,11549268849465;1,11223882347604;-0,310700605833538;-0,337120383144252
0,0602377422928271;0,0742988127315435;0,935551534450725;0,992;1,11788232449407;1,11678267014417;-0,283624705520504;-0,309933598418143
0,0568861682252133;0,0744779501367159;0,936615950373479;0,994;1,09583062564754;1,09435245538763;-0,258602170077069;-0,289349111740527
0,0568691746320082;0,0707771035778402;0,937992921851679;0,992;1,09927587996545;1,09707941891928;-0,250824636476503;-0,278797359414093
0,0548466571274728;0,073483193741142;0,954387630624992;0,995;1,0848671241674;1,08215823271698;-0,217029327046625;-0,269930572856418
0,0577060017393776;0,0747483538582452;0,93146977436678;0,994;1,08647610137266;1,08480015324702;-0,208730183191742;-0,263988216493444
0,0604301027253591;0,0730754891942781;0,93170542664066;0,993;1,07474783346353;1,07366525082812;-0,185790789366162;-0,219778501293261
0,0565388282672394;0,075314720696346;0,929717524340225;0,992;1,07605914747008;1,07530955238608;-0,176231931992911;-0,210752443204417
0,0567215461526756;0,0717652474034197;0,954027370588715;0,997;1,06723967659809;1,06618347517316;-0,170278070747823;-0,219650110500684
0,0619337779873566;0,0719960620495613;0,949248010134022;0,997;1,0678556459624;1,06825569537134;-0,153665166288261;-0,188711743329716
0,0576166579668524;0,0727814310393916;0,953673844799665;0,995;1,0604792257816;1,06095888443502;-0,136218358160162;-0,188404972977894
0,0549712376755487;0,0734630192622116;0,940081241834378;0,991;1,06150957899716;1,06143879000223;-0,146327238944313;-0,174025754140257
0,0575963211791262;0,0712498301174499;0,948119278212723;0,998;1,05501997098928;1,05546734551579;-0,136876090743417;-0,160752150372223
0,0579582837251924;0,0703621714622926;0,923073414432962;0,994;1,05571701940397;1,05598655980903;-0,123217958180327;-0,154173831169147
0,0576049135941226;0,0702131706566466;0,956558932744601;0,995;1,05074021833033;1,05070959132837;-0,126400567954694;-0,161131132775574
0,05617726455834;0,070408376442414;0,948647232387466;0,998;1,05135369569161;1,05181234299099;-0,118461093567023;-0,156071595155358
0,0567331543893119;0,0721954572973376;0,930449170720175;0,997;1,04728574701435;1,04736445702461;-0,113144443336845;-0,146631248144325
0,0568958473316186;0,0714987684064174;0,951022532998982;0,992;1,04774631762331;1,04755435012965;-0,10653923583526;-0,140775430324012
0,0569661722690169;0,0737662895669118;0,94677497174629;0,991;1,04449292901488;1,04303250037625;-0,0966793453856931;-0,137716129947563
